"Ward","Code","Total","Male","Female","wards","Age","Aged 18-24"
"Beckermet","E36001932",5,0,0
"Bootle","E36001933",0,0,0
"Bransty","E36001934",5,5,0
"Cleator Moor North","E36001935",10,5,10
"Cleator Moor South","E36001936",10,5,5
"Distington","E36001937",10,5,5
"Egremont North","E36001938",10,5,5
"Egremont South","E36001939",10,5,5
"Ennerdale","E36001940",0,0,0
"Frizington","E36001941",5,5,5
"Gosforth","E36001942",0,0,0
"Harbour","E36001943",15,10,0
"Haverigg","E36001944",0,0,0
"Hensingham","E36001945",10,5,5
"Hillcrest","E36001946",0,0,0
"Holborn Hill","E36001947",5,0,0
"Kells","E36001948",5,0,5
"Millom Without","E36001949",0,0,0
"Mirehouse","E36001950",10,10,0
"Moresby","E36001951",0,0,0
"Newtown","E36001952",10,5,5
"Sandwith","E36001953",15,10,5
"Seascale","E36001954",0,0,0
"St Bees","E36001955",0,0,0
"Alston Moor","E36001956",5,5,0
"Appleby (Appleby)","E36001957",5,0,5
"Appleby (Bongate)","E36001958",0,0,0
"Askham","E36001959",0,0,0
"Brough","E36001960",0,0,0
"Crosby Ravensworth","E36001961",0,0,0
"Dacre","E36001962",0,0,0
"Eamont","E36001963",0,0,0
"Greystoke","E36001964",0,0,0
"Hartside","E36001965",0,0,0
"Hesket","E36001966",0,0,0
"Kirkby Stephen,Ravenstonedale","E36001967",5,5,5
"Kirkby Thore","E36001968",0,0,0
"Kirkoswald","E36001969",0,0,0
"Langwathby","E36001970",0,0,0
"Lazonby","E36001971",0,0,0
"Long Marton","E36001972",0,0,0
"Morland","E36001973",0,0,0
"Orton with Tebay","E36001974",0,0,0
"Penrith Carleton","E36001975",5,5,0
"Penrith East","E36001976",5,5,5
"Penrith North","E36001977",5,5,0
"Penrith Pategill","E36001978",0,0,0
"Penrith South","E36001979",10,5,5
"Penrith West","E36001980",5,0,5
"Shap","E36001981",0,0,0
"Skelton","E36001982",0,0,0
"Ullswater","E36001983",0,0,0
"Warcop","E36001984",0,0,0
"Ambleside and Grasmere","E36001985",0,0,0
"Arnside and Beetham","E36001986",0,0,0
"Broughton","E36001987",0,0,0
"Burneside","E36001988",5,0,0
"Burton and Holme","E36001989",0,0,0
"Cartmel and Grange West","E36001990",0,0,0
"Coniston and Crake Valley","E36001991",0,0,0
"Crooklands","E36001992",0,0,0
"Grange North","E36001993",0,0,0
"Grange South","E36001994",0,0,0
"Hawkshead","E36001995",0,0,0
"Holker","E36001996",0,0,0
"Kendal Castle","E36001997",0,0,0
"Kendal Far Cross","E36001998",5,0,5
"Kendal Fell","E36001999",5,0,0
"Kendal Heron Hill","E36002000",0,0,0
"Kendal Highgate","E36002001",5,5,0
"Kendal Kirkland","E36002002",5,5,0
"Kendal Mintsfeet","E36002003",5,5,0
"Kendal Nether","E36002004",0,0,0
"Kendal Oxenholme and Natland","E36002005",0,0,0
"Kendal Parks","E36002006",0,0,0
"Kendal Romney","E36002007",5,0,5
"Kendal Stonecross","E36002008",0,0,0
"Kendal Strickland","E36002009",0,0,0
"Kendal Underley","E36002010",5,0,0
"Levens","E36002011",0,0,0
"Low Furness","E36002012",0,0,0
"Lyth Valley","E36002013",0,0,0
"Mid Furness","E36002014",0,0,0
"Milnthorpe","E36002015",0,0,0
"Sedbergh and Kirkby Lonsdale","E36002016",0,0,0
"Staveley-in-Cartmel","E36002017",0,0,0
"Staveley-in-Westmorland","E36002018",0,0,0
"Ulverston Central","E36002019",0,0,0
"Ulverston East","E36002020",5,5,0
"Ulverston North","E36002021",0,0,0
"Ulverston South","E36002022",0,0,0
"Ulverston Town","E36002023",0,0,0
"Ulverston West","E36002024",0,0,0
"Whinfell","E36002025",0,0,0
"Windermere Applethwaite and Troutbeck","E36002026",0,0,0
"Windermere Bowness North","E36002027",0,0,0
"Windermere Bowness South","E36002028",0,0,0
"Windermere Town","E36002029",0,0,0
"Astley Bridge","E36006236",20,10,10
"Bradshaw","E36006237",40,25,15
"Breightmet","E36006238",75,35,40
"Bromley Cross","E36006239",10,5,5
"Crompton","E36006240",75,50,25
"Farnworth","E36006241",100,55,45
"Great Lever","E36006242",80,50,30
"Halliwell","E36006243",125,80,45
"Harper Green","E36006244",45,25,20
"Heaton and Lostock","E36006245",10,5,5
"Horwich and Blackrod","E36006246",25,15,10
"Horwich North East","E36006247",25,15,10
"Hulton","E36006248",40,20,20
"Kearsley","E36006249",35,20,20
"Little Lever and Darcy Lever","E36006250",35,20,15
"Rumworth","E36006251",90,50,40
"Smithills","E36006252",50,25,25
"Tonge with the Haulgh","E36006253",75,55,20
"Westhoughton North and Chew Moor","E36006254",20,10,10
"Westhoughton South","E36006255",35,20,15
"Besses","E36006256",30,15,10
"Church","E36006257",25,15,10
"East","E36006258",75,35,45
"Elton","E36006259",30,15,15
"Holyrood","E36006260",35,25,10
"Moorside","E36006261",75,45,35
"North Manor","E36006262",15,5,10
"Pilkington Park","E36006263",15,10,5
"Radcliffe East","E36006264",50,30,15
"Radcliffe North","E36006265",20,15,5
"Radcliffe West","E36006266",65,30,35
"Ramsbottom","E36006267",25,15,5
"Redvales","E36006268",50,30,20
"Sedgley","E36006269",20,15,5
"St Mary's","E36006270",25,15,10
"Tottington","E36006271",15,5,10
"Unsworth","E36006272",25,15,10
"Ancoats and Clayton","E36006273",75,45,30
"Ardwick","E36006274",100,70,30
"Baguley","E36006275",80,50,30
"Bradford","E36006276",100,55,45
"Brooklands","E36006277",40,20,20
"Burnage","E36006278",65,30,35
"Charlestown","E36006279",60,25,35
"Cheetham","E36006280",125,80,40
"Chorlton","E36006281",35,25,10
"Chorlton Park","E36006282",45,30,15
"City Centre","E36006283",15,5,5
"Crumpsall","E36006284",80,55,25
"Didsbury East","E36006285",25,15,10
"Didsbury West","E36006286",25,20,5
"Fallowfield","E36006287",55,35,20
"Gorton North","E36006288",120,65,55
"Gorton South","E36006289",115,70,50
"Harpurhey","E36006290",135,70,65
"Higher Blackley","E36006291",65,45,20
"Hulme","E36006292",85,50,30
"Levenshulme","E36006293",60,40,20
"Longsight","E36006294",105,65,40
"Miles Platting and Newton Heath","E36006295",120,65,55
"Moss Side","E36006296",155,105,50
"Moston","E36006297",65,35,35
"Northenden","E36006298",75,45,30
"Old Moat","E36006299",75,45,30
"Rusholme","E36006300",80,55,20
"Sharston","E36006301",105,65,40
"Whalley Range","E36006302",60,45,15
"Withington","E36006303",40,30,10
"Woodhouse Park","E36006304",85,45,35
"Alexandra","E36006305",110,70,40
"Chadderton Central","E36006306",35,20,15
"Chadderton North","E36006307",50,30,20
"Chadderton South","E36006308",60,35,25
"Coldhurst","E36006309",100,70,35
"Crompton","E36006310",20,10,10
"Failsworth East","E36006311",35,15,15
"Failsworth West","E36006312",40,25,15
"Hollinwood","E36006313",65,30,30
"Medlock Vale","E36006314",65,30,35
"Royton North","E36006315",20,10,10
"Royton South","E36006316",35,25,10
"Saddleworth North","E36006317",5,5,0
"Saddleworth South","E36006318",5,5,5
"Saddleworth West and Lees","E36006319",30,15,10
"Shaw","E36006320",35,15,20
"St James'","E36006321",65,35,30
"St Mary's","E36006322",105,70,35
"Waterhead","E36006323",70,40,30
"Werneth","E36006324",80,50,30
"Balderstone and Kirkholt","E36006325",65,40,25
"Bamford","E36006326",20,10,5
"Castleton","E36006327",45,25,20
"Central Rochdale","E36006328",75,55,25
"East Middleton","E36006329",55,30,25
"Healey","E36006330",35,15,15
"Hopwood Hall","E36006331",45,30,15
"Kingsway","E36006332",75,55,25
"Littleborough Lakeside","E36006333",15,10,5
"Milkstone and Deeplish","E36006334",85,55,30
"Milnrow and Newhey","E36006335",15,10,5
"Norden","E36006336",5,0,5
"North Heywood","E36006337",50,30,20
"North Middleton","E36006338",40,20,20
"Smallbridge and Firgrove","E36006339",65,40,30
"South Middleton","E36006340",30,20,10
"Spotland and Falinge","E36006341",50,30,20
"Wardle and West Littleborough","E36006342",20,10,10
"West Heywood","E36006343",55,30,25
"West Middleton","E36006344",55,35,20
"Barton","E36006345",75,50,25
"Boothstown and Ellenbrook","E36006346",10,5,5
"Broughton","E36006347",140,105,35
"Cadishead","E36006348",35,15,20
"Claremont","E36006349",15,10,5
"Eccles","E36006350",35,25,10
"Irlam","E36006351",25,15,10
"Irwell Riverside","E36006352",65,40,25
"Kersal","E36006353",35,25,5
"Langworthy","E36006354",95,70,30
"Little Hulton","E36006355",105,60,50
"Ordsall","E36006356",75,40,35
"Pendlebury","E36006357",50,30,20
"Swinton North","E36006358",25,10,15
"Swinton South","E36006359",35,25,10
"Walkden North","E36006360",80,40,40
"Walkden South","E36006361",20,15,10
"Weaste and Seedley","E36006362",45,30,15
"Winton","E36006363",55,35,20
"Worsley","E36006364",5,5,0
"Bramhall North","E36006365",10,5,0
"Bramhall South","E36006366",5,0,5
"Bredbury and Woodley","E36006367",20,10,10
"Bredbury Green and Romiley","E36006368",35,20,15
"Brinnington and Central","E36006369",140,75,70
"Cheadle and Gatley","E36006370",15,10,10
"Cheadle Hulme North","E36006371",20,15,5
"Cheadle Hulme South","E36006372",15,5,10
"Davenport and Cale Green","E36006373",55,30,25
"Edgeley and Cheadle Heath","E36006374",50,25,25
"Hazel Grove","E36006375",15,10,5
"Heald Green","E36006376",15,10,5
"Heatons North","E36006377",25,15,10
"Heatons South","E36006378",30,20,5
"Manor","E36006379",35,25,10
"Marple North","E36006380",10,5,5
"Marple South","E36006381",15,10,5
"Offerton","E36006382",35,25,10
"Reddish North","E36006383",60,30,30
"Reddish South","E36006384",30,20,10
"Stepping Hill","E36006385",5,5,0
"Ashton Hurst","E36006386",55,30,25
"Ashton St Michael's","E36006387",70,40,25
"Ashton Waterloo","E36006388",35,25,10
"Audenshaw","E36006389",30,20,15
"Denton North East","E36006390",35,20,10
"Denton South","E36006391",50,25,20
"Denton West","E36006392",25,15,10
"Droylsden East","E36006393",40,20,20
"Droylsden West","E36006394",35,20,15
"Dukinfield","E36006395",55,30,25
"Dukinfield Stalybridge","E36006396",40,25,15
"Hyde Godley","E36006397",45,25,15
"Hyde Newton","E36006398",55,30,25
"Hyde Werneth","E36006399",30,15,15
"Longdendale","E36006400",35,20,15
"Mossley","E36006401",30,20,15
"St Peter's","E36006402",70,40,30
"Stalybridge North","E36006403",70,40,30
"Stalybridge South","E36006404",30,15,10
"Altrincham","E36006405",10,5,5
"Ashton upon Mersey","E36006406",5,5,5
"Bowdon","E36006407",10,5,5
"Broadheath","E36006408",15,10,5
"Brooklands","E36006409",5,0,5
"Bucklow-St Martins","E36006410",50,20,25
"Clifford","E36006411",70,50,20
"Davyhulme East","E36006412",10,5,5
"Davyhulme West","E36006413",5,5,0
"Flixton","E36006414",15,15,5
"Gorse Hill","E36006415",50,30,20
"Hale Barns","E36006416",5,5,0
"Hale Central","E36006417",5,5,0
"Longford","E36006418",40,35,5
"Priory","E36006419",15,5,5
"Sale Moor","E36006420",15,10,5
"St Mary's","E36006421",35,20,15
"Stretford","E36006422",40,20,20
"Timperley","E36006423",0,0,0
"Urmston","E36006424",20,15,5
"Village","E36006425",20,10,10
"Abram","E36006426",70,35,30
"Ashton","E36006427",30,15,15
"Aspull New Springs Whelley","E36006428",25,15,10
"Astley Mosley Common","E36006429",20,10,10
"Atherleigh","E36006430",35,15,20
"Atherton","E36006431",90,55,35
"Bryn","E36006432",25,15,10
"Douglas","E36006433",75,45,30
"Golborne and Lowton West","E36006434",25,15,10
"Hindley","E36006435",45,30,20
"Hindley Green","E36006436",15,10,5
"Ince","E36006437",65,35,30
"Leigh East","E36006438",60,30,30
"Leigh South","E36006439",55,30,20
"Leigh West","E36006440",80,50,30
"Lowton East","E36006441",15,5,5
"Orrell","E36006442",10,5,5
"Pemberton","E36006443",60,30,30
"Shevington with Lower Ground","E36006444",10,5,5
"Standish with Langtree","E36006445",15,15,5
"Tyldesley","E36006446",40,25,15
"Wigan Central","E36006447",50,30,20
"Wigan West","E36006448",30,15,15
"Winstanley","E36006449",0,0,0
"Worsley Mesnes","E36006450",40,20,20
"Bank Hall","E36003763",50,35,15
"Briercliffe","E36003764",10,5,5
"Brunshaw","E36003765",25,10,15
"Cliviger with Worsthorne","E36003766",5,5,0
"Coal Clough with Deerplay","E36003767",15,5,5
"Daneshouse with Stoneyholme","E36003768",40,25,20
"Gannow","E36003769",20,15,10
"Gawthorpe","E36003770",40,20,20
"Hapton with Park","E36003771",20,15,5
"Lanehead","E36003772",20,10,10
"Queensgate","E36003773",35,20,15
"Rosegrove with Lowerhouse","E36003774",35,20,15
"Rosehill with Burnley Wood","E36003775",35,20,15
"Trinity","E36003776",60,35,25
"Whittlefield with Ightenhill","E36003777",10,5,5
"Adlington and Anderton","E36003778",10,5,10
"Astley and Buckshaw","E36003779",10,5,5
"Brindle and Hoghton","E36003780",0,0,0
"Chisnall","E36003781",5,0,0
"Chorley East","E36003782",30,15,15
"Chorley North East","E36003783",15,5,10
"Chorley North West","E36003784",10,5,5
"Chorley South East","E36003785",35,20,15
"Chorley South West","E36003786",25,15,10
"Clayton-le-Woods and Whittle-le-Woods","E36003787",5,5,0
"Clayton-le-Woods North","E36003788",20,15,5
"Clayton-le-Woods West and Cuerden","E36003789",5,0,5
"Coppull","E36003790",15,10,5
"Eccleston and Mawdesley","E36003791",10,5,5
"Euxton North","E36003792",5,0,0
"Euxton South","E36003793",0,0,0
"Heath Charnock and Rivington","E36003794",0,0,0
"Lostock","E36003795",5,0,0
"Pennine","E36003796",5,0,0
"Wheelton and Withnell","E36003797",0,0,0
"Ansdell","E36003798",0,0,0
"Ashton","E36003799",5,0,0
"Central","E36003800",15,10,5
"Clifton","E36003801",0,0,0
"Elswick and Little Eccleston","E36003802",0,0,0
"Fairhaven","E36003803",5,5,0
"Freckleton East","E36003804",5,0,5
"Freckleton West","E36003805",5,0,0
"Heyhouses","E36003806",10,5,5
"Kilnhouse","E36003807",10,5,5
"Kirkham North","E36003808",5,0,0
"Kirkham South","E36003809",0,0,0
"Medlar-with-Wesham","E36003810",10,5,5
"Newton and Treales","E36003811",5,5,0
"Park","E36003812",0,0,0
"Ribby-with-Wrea","E36003813",0,0,0
"Singleton and Greenhalgh","E36003814",0,0,0
"St Johns","E36003815",5,5,0
"St Leonards","E36003816",5,0,5
"Staining and Weeton","E36003817",0,0,0
"Warton and Westby","E36003818",5,5,0
"Altham","E36003819",20,10,5
"Barnfield","E36003820",20,10,10
"Baxenden","E36003821",5,0,0
"Central","E36003822",30,20,5
"Church","E36003823",30,20,15
"Clayton-le-Moors","E36003824",15,10,10
"Huncoat","E36003825",10,5,5
"Immanuel","E36003826",10,5,5
"Milnshaw","E36003827",15,5,10
"Netherton","E36003828",25,15,10
"Overton","E36003829",15,10,5
"Peel","E36003830",25,15,10
"Rishton","E36003831",25,10,15
"Spring Hill","E36003832",45,20,20
"St Andrew's","E36003833",15,10,5
"St Oswald's","E36003834",10,5,5
"Bare","E36003835",5,5,0
"Bolton-le-Sands","E36003836",5,0,0
"Bulk","E36003837",20,10,10
"Carnforth","E36003838",10,10,0
"Castle","E36003839",40,25,15
"Duke's","E36003840",0,0,0
"Ellel,University","E36003841",5,5,5
"Halton-with-Aughton","E36003842",0,0,0
"Harbour","E36003843",35,15,20
"Heysham Central","E36003844",5,0,5
"Heysham North","E36003845",35,20,15
"Heysham South","E36003846",30,10,15
"John O'Gaunt","E36003847",10,5,5
"Kellet","E36003848",0,0,0
"Lower Lune Valley","E36003849",5,0,0
"Overton","E36003850",5,5,0
"Poulton","E36003851",35,20,10
"Scotforth East","E36003852",5,5,0
"Scotforth West","E36003853",10,5,5
"Silverdale","E36003854",0,0,0
"Skerton East","E36003855",30,10,20
"Skerton West","E36003856",40,25,15
"Slyne-with-Hest","E36003857",0,0,0
"Torrisholme","E36003858",5,5,5
"Upper Lune Valley","E36003859",0,0,0
"Warton","E36003860",5,5,0
"Westgate","E36003861",20,10,10
"Barrowford","E36003862",5,5,0
"Blacko and Higherford","E36003863",0,0,0
"Boulsworth","E36003864",5,0,5
"Bradley","E36003865",30,10,15
"Brierfield","E36003866",20,10,10
"Clover Hill","E36003867",30,20,10
"Coates","E36003868",5,0,5
"Craven","E36003869",5,0,0
"Earby","E36003870",10,5,5
"Foulridge","E36003871",0,0,0
"Higham and Pendleside","E36003872",0,0,0
"Horsfield","E36003873",20,5,10
"Marsden","E36003874",15,5,10
"Old Laund Booth","E36003875",0,0,0
"Reedley","E36003876",10,10,0
"Southfield","E36003877",30,15,15
"Vivary Bridge","E36003878",15,10,5
"Walverden","E36003879",15,10,5
"Waterside","E36003880",20,10,10
"Whitefield","E36003881",15,10,5
"Ashton","E36003882",10,10,5
"Brookfield","E36003883",15,5,10
"Cadley","E36003884",5,5,0
"College","E36003885",5,5,0
"Deepdale","E36003886",15,5,5
"Fishwick","E36003887",35,20,15
"Garrison","E36003888",5,5,5
"Greyfriars","E36003889",5,0,5
"Ingol","E36003890",20,15,5
"Larches","E36003891",25,15,10
"Lea","E36003892",5,0,5
"Moor Park","E36003893",25,15,10
"Preston Rural East","E36003894",5,0,0
"Preston Rural North","E36003895",5,5,0
"Ribbleton","E36003896",35,25,10
"Riversway","E36003897",40,30,15
"Sharoe Green","E36003898",5,0,5
"St George's","E36003899",40,25,10
"St Matthew's","E36003900",50,20,30
"Town Centre","E36003901",60,35,20
"Tulketh","E36003902",35,20,15
"University","E36003903",20,15,5
"Aighton, Bailey and Chaigley","E36003904",0,0,0
"Alston and Hothersall","E36003905",0,0,0
"Billington and Old Langho","E36003906",0,0,0
"Bowland, Newton and Slaidburn","E36003907",0,0,0
"Chatburn","E36003908",0,0,0
"Chipping","E36003909",0,0,0
"Clayton-le-Dale with Ramsgreave","E36003910",0,0,0
"Derby and Thornley","E36003911",5,0,0
"Dilworth","E36003912",0,0,0
"Edisford and Low Moor","E36003913",5,5,0
"Gisburn, Rimington","E36003914",0,0,0
"Langho","E36003915",5,0,5
"Littlemoor","E36003916",5,5,0
"Mellor","E36003917",0,0,0
"Primrose","E36003918",5,0,5
"Read and Simonstone","E36003919",5,5,0
"Ribchester","E36003920",0,0,0
"Sabden","E36003921",0,0,0
"Salthill","E36003922",10,5,5
"St Mary's","E36003923",0,0,0
"Waddington and West Bradford","E36003924",0,0,0
"Whalley","E36003925",5,5,0
"Wilpshire","E36003926",0,0,0
"Wiswell and Pendleton","E36003927",0,0,0
"Cribden","E36003928",10,10,5
"Eden","E36003929",5,5,0
"Facit and Shawforth","E36003930",15,10,5
"Goodshaw","E36003931",5,0,0
"Greenfield","E36003932",5,5,0
"Greensclough","E36003933",15,10,10
"Hareholme","E36003934",10,5,5
"Healey and Whitworth","E36003935",15,10,5
"Helmshore","E36003936",5,5,5
"Irwell","E36003937",20,10,10
"Longholme","E36003938",10,10,5
"Stacksteads","E36003939",20,15,10
"Whitewell","E36003940",15,5,5
"Worsley","E36003941",30,15,15
"Bamber Bridge East","E36003942",15,10,5
"Bamber Bridge North","E36003943",10,5,5
"Bamber Bridge West","E36003944",10,5,5
"Broad Oak","E36003945",5,5,0
"Charnock","E36003946",10,5,10
"Coupe Green and Gregson Lane","E36003947",0,0,0
"Earnshaw Bridge","E36003948",10,0,10
"Farington East","E36003949",0,0,0
"Farington West","E36003950",5,5,0
"Golden Hill","E36003951",10,0,10
"Howick and Priory","E36003952",0,0,0
"Kingsfold","E36003953",15,10,10
"Leyland Central","E36003954",5,5,0
"Leyland St. Ambrose","E36003955",10,5,5
"Leyland St. Mary's","E36003956",5,5,0
"Little Hoole and Much Hoole","E36003957",5,5,0
"Longton and Hutton West","E36003958",0,0,0
"Lostock Hall","E36003959",5,0,5
"Lowerhouse","E36003960",20,10,10
"Middleforth","E36003961",5,5,0
"Moss Side","E36003962",10,5,5
"New Longton and Hutton East","E36003963",0,0,0
"Samlesbury and Walton","E36003964",5,5,0
"Seven Stars","E36003965",5,5,5
"Tardy Gate","E36003966",5,0,5
"Walton-le-Dale","E36003967",0,0,0
"Whitefield","E36003968",0,0,0
"Ashurst","E36003969",15,15,0
"Aughton and Downholland","E36003970",5,5,0
"Aughton Park","E36003971",0,0,0
"Bickerstaffe","E36003972",0,0,0
"Birch Green","E36003973",20,10,10
"Burscough East","E36003974",5,0,0
"Burscough West","E36003975",0,0,0
"Derby","E36003976",5,5,0
"Digmoor","E36003977",35,25,10
"Halsall","E36003978",0,0,0
"Hesketh-with-Becconsall","E36003979",0,0,0
"Knowsley","E36003980",5,5,5
"Moorside","E36003981",25,15,10
"Newburgh","E36003982",0,0,0
"North Meols","E36003983",10,5,5
"Parbold","E36003984",0,0,0
"Rufford","E36003985",0,0,0
"Scarisbrick","E36003986",0,0,0
"Scott","E36003987",10,10,5
"Skelmersdale North","E36003988",15,10,5
"Skelmersdale South","E36003989",15,5,5
"Tanhouse","E36003990",35,20,15
"Tarleton","E36003991",10,5,5
"Up Holland","E36003992",10,5,5
"Wrightington","E36003993",5,0,0
"Bourne","E36003994",5,5,5
"Breck","E36003995",0,0,0
"Brock","E36003996",0,0,0
"Cabus","E36003997",0,0,0
"Calder","E36003998",5,0,0
"Carleton","E36003999",0,0,0
"Catterall","E36004000",5,5,0
"Cleveleys Park","E36004001",10,5,5
"Garstang","E36004002",0,0,0
"Great Eccleston","E36004003",5,0,0
"Hambleton and Stalmine-with-Staynall","E36004004",0,0,0
"Hardhorn","E36004005",5,0,5
"High Cross","E36004006",5,0,0
"Jubilee","E36004007",10,5,0
"Mount","E36004008",15,10,5
"Norcross","E36004009",5,0,0
"Park","E36004010",10,5,5
"Pharos","E36004011",40,25,15
"Pilling","E36004012",0,0,0
"Preesall","E36004013",5,0,5
"Rossall","E36004014",20,20,5
"Staina","E36004015",5,0,0
"Tithebarn","E36004016",5,5,0
"Victoria","E36004017",5,0,0
"Warren","E36004018",15,10,5
"Wyresdale","E36004019",0,0,0
"Cherryfield","E36006451",30,20,10
"Halewood North","E36006452",10,5,5
"Halewood South","E36006453",40,20,20
"Halewood West","E36006454",25,15,10
"Kirkby Central","E36006455",30,20,15
"Longview","E36006456",55,35,20
"Northwood","E36006457",50,25,25
"Page Moss","E36006458",55,30,25
"Park","E36006459",15,10,5
"Prescot East","E36006460",35,25,10
"Prescot West","E36006461",15,10,5
"Roby","E36006462",5,5,5
"Shevington","E36006463",20,10,10
"St Bartholomews","E36006464",25,15,10
"St Gabriels","E36006465",20,10,10
"St Michaels","E36006466",20,10,10
"Stockbridge","E36006467",35,25,10
"Swanside","E36006468",10,0,5
"Whiston North","E36006469",10,5,5
"Whiston South","E36006470",15,10,5
"Whitefield","E36006471",30,15,15
"Allerton and Hunts Cross","E36006472",40,25,10
"Anfield","E36006473",110,60,50
"Belle Vale","E36006474",55,30,25
"Central","E36006475",40,25,15
"Childwall","E36006476",25,15,10
"Church","E36006477",15,10,5
"Clubmoor","E36006478",65,40,25
"County","E36006479",85,55,35
"Cressington","E36006480",30,15,15
"Croxteth","E36006481",40,20,20
"Everton","E36006482",90,65,30
"Fazakerley","E36006483",45,30,15
"Greenbank","E36006484",40,25,10
"Kensington and Fairfield","E36006485",170,120,50
"Kirkdale","E36006486",95,65,30
"Knotty Ash","E36006487",50,30,20
"Mossley Hill","E36006488",20,15,5
"Norris Green","E36006489",90,45,40
"Old Swan","E36006490",75,45,30
"Picton","E36006491",145,95,50
"Princes Park","E36006492",155,100,55
"Riverside","E36006493",90,65,25
"Speke-Garston","E36006494",110,60,50
"St Michael's","E36006495",45,30,15
"Tuebrook and Stoneycroft","E36006496",110,80,35
"Warbreck","E36006497",70,45,25
"Wavertree","E36006498",50,30,20
"West Derby","E36006499",30,20,10
"Woolton","E36006500",10,10,0
"Yew Tree","E36006501",65,30,35
"Ainsdale","E36006518",20,10,5
"Birkdale","E36006519",25,15,10
"Blundellsands","E36006520",20,10,10
"Cambridge","E36006521",25,15,10
"Church","E36006522",50,35,15
"Derby","E36006523",75,45,30
"Duke's","E36006524",35,25,15
"Ford","E36006525",70,40,30
"Harington","E36006526",5,5,0
"Kew","E36006527",35,25,10
"Linacre","E36006528",125,85,40
"Litherland","E36006529",70,40,30
"Manor","E36006530",20,15,5
"Meols","E36006531",15,5,5
"Molyneux","E36006532",10,5,5
"Netherton and Orrell","E36006533",50,30,20
"Norwood","E36006534",35,20,15
"Park","E36006535",10,10,5
"Ravenmeols","E36006536",15,5,5
"St Oswald","E36006537",65,35,30
"Sudell","E36006538",10,5,5
"Victoria","E36006539",20,15,5
"Billinge and Seneley Green","E36006502",20,10,10
"Blackbrook","E36006503",30,15,15
"Bold","E36006504",50,30,15
"Earlestown","E36006505",60,30,30
"Eccleston","E36006506",10,5,5
"Haydock","E36006507",25,15,10
"Moss Bank","E36006508",15,10,5
"Newton","E36006509",40,20,20
"Parr","E36006510",90,45,45
"Rainford","E36006511",10,5,0
"Rainhill","E36006512",15,10,5
"Sutton","E36006513",35,20,15
"Thatto Heath","E36006514",55,30,25
"Town Centre","E36006515",80,55,25
"West Park","E36006516",45,25,15
"Windle","E36006517",15,5,10
"Bebington","E36006540",30,20,10
"Bidston and St James","E36006541",90,55,35
"Birkenhead and Tranmere","E36006542",165,90,75
"Bromborough","E36006543",45,30,15
"Clatterbridge","E36006544",5,5,0
"Claughton","E36006545",30,25,5
"Eastham","E36006546",20,10,10
"Greasby, Frankby and Irby","E36006547",10,5,5
"Heswall","E36006548",5,5,5
"Hoylake and Meols","E36006549",20,10,5
"Leasowe and Moreton East","E36006550",40,25,20
"Liscard","E36006551",95,65,30
"Moreton West and Saughall Massie","E36006552",25,15,10
"New Brighton","E36006553",35,25,10
"Oxton","E36006554",30,15,10
"Pensby and Thingwall","E36006555",10,10,5
"Prenton","E36006556",25,15,10
"Rock Ferry","E36006557",80,45,35
"Seacombe","E36006558",120,65,55
"Upton","E36006559",50,25,25
"Wallasey","E36006560",10,10,0
"West Kirby and Thurstaston","E36006561",5,0,0
"Beverley Rural","E36000223",5,5,0
"Bridlington Central and Old Town","E36000224",35,20,15
"Bridlington North","E36000225",15,5,10
"Bridlington South","E36000226",70,45,25
"Cottingham North","E36000227",5,0,0
"Cottingham South","E36000228",10,5,5
"Dale","E36000229",15,10,10
"Driffield and Rural","E36000230",25,15,15
"East Wolds and Coastal","E36000231",15,10,5
"Goole North","E36000232",25,10,10
"Goole South","E36000233",50,30,20
"Hessle","E36000234",25,10,15
"Howden","E36000235",5,5,5
"Howdenshire","E36000236",15,5,10
"Mid Holderness","E36000237",10,10,0
"Minster and Woodmansey","E36000238",25,15,10
"North Holderness","E36000239",15,5,10
"Pocklington Provincial","E36000240",10,5,5
"Snaith, Airmyn, Rawcliffe and Marshland","E36000241",10,5,5
"South East Holderness","E36000242",30,25,10
"South Hunsley","E36000243",5,0,0
"South West Holderness","E36000244",15,5,5
"St Mary's","E36000245",15,10,0
"Tranby","E36000246",20,15,5
"Willerby and Kirk Ella","E36000247",15,15,0
"Wolds Weighton","E36000248",15,5,5
"Avenue","E36000200",55,35,20
"Beverley","E36000201",15,5,5
"Boothferry","E36000202",25,15,10
"Bransholme East","E36000203",70,35,35
"Bransholme West","E36000204",60,40,25
"Bricknell","E36000205",5,5,5
"Derringham","E36000206",30,15,15
"Drypool","E36000207",50,30,20
"Holderness","E36000208",25,15,10
"Ings","E36000209",25,15,5
"Kings Park","E36000210",10,5,5
"Longhill","E36000211",60,30,30
"Marfleet","E36000212",105,60,45
"Myton","E36000213",150,110,40
"Newington","E36000214",60,40,20
"Newland","E36000215",55,45,15
"Orchard Park and Greenwood","E36000216",90,55,35
"Pickering","E36000217",60,35,25
"Southcoates East","E36000218",55,35,20
"Southcoates West","E36000219",35,20,15
"St Andrew's","E36000220",70,40,30
"Sutton","E36000221",25,10,15
"University","E36000222",35,20,15
"Croft Baker","E36000249",40,20,20
"East Marsh","E36000250",95,55,40
"Freshney","E36000251",30,20,10
"Haverstoe","E36000252",5,0,0
